V1,V4,V5
D1,você ia investir em alguma coisa pra te dar um retorno,S_ALCP_2018FB-_YasminS.eaf
S,poderia até tirar uma parte né,S_ALCP_2018FB-_YasminS.eaf
S,pra viajar conhecer alguns lugares,S_ALCP_2018FB-_YasminS.eaf
S,que eu tenho vontade de conhecer,S_ALCP_2018FB-_YasminS.eaf
D1,uhum,S_ALCP_2018FB-_YasminS.eaf
D1,aonde você tem vontade de ir,S_ALCP_2018FB-_YasminS.eaf
S,depois investir,S_ALCP_2018FB-_YasminS.eaf
S,tipo,S_ALCP_2018FB-_YasminS.eaf
S,por incrível que pareça eu morava,S_ALCP_2018FB-_YasminS.eaf
S,em maceió,S_ALCP_2018FB-_YasminS.eaf
S,tinha alguns lugares do nordeste,S_ALCP_2018FB-_YasminS.eaf
S,eu queria que são bonitos que eu queria conhecer,S_ALCP_2018FB-_YasminS.eaf
D1,uhum,S_ALCP_2018FB-_YasminS.eaf
S,tipo porto de galinhas fernando de noronha,S_ALCP_2018FB-_YasminS.eaf
S,maragogi mesmo que era próximo eu não fui,S_ALCP_2018FB-_YasminS.eaf
D1,nunca,S_ALCP_2018FB-_YasminS.eaf
S,fica em maceió mesmo não,S_ALCP_2018FB-_YasminS.eaf
S,próximo a maceió,S_ALCP_2018FB-_YasminS.eaf
S,tenho curiosidade em conhecer lisboa em portugal,S_ALCP_2018FB-_YasminS.eaf
D1,ah é pra fora também então,S_ALCP_2018FB-_YasminS.eaf
S,na orlando é também,S_ALCP_2018FB-_YasminS.eaf
D1,mas pra cá por exemplo,S_ALCP_2018FB-_YasminS.eaf
D1,eh viajar mesmo pra onde você já foi já veio pro rio já veio pro sul pra minas,S_ALCP_2018FB-_YasminS.eaf
D1,já foi pra algum lugar lá do norte nordeste,S_ALCP_2018FB-_YasminS.eaf
S,não,S_ALCP_2018FB-_YasminS.eaf
S,nordeste,S_ALCP_2018FB-_YasminS.eaf
D1,foi mais esses lugares que você morou e vir pra são paulo,S_ALCP_2018FB-_YasminS.eaf
S,é próximo as cidades próximas é,S_ALCP_2018FB-_YasminS.eaf
D1,não foi nada,S_ALCP_2018FB-_YasminS.eaf
S,aqui mesmo em são paulo,S_ALCP_2018FB-_YasminS.eaf
S,só municípios próximo,S_ALCP_2018FB-_YasminS.eaf
D1,uhum,S_ALCP_2018FB-_YasminS.eaf
S,tipo valinhos né,S_ALCP_2018FB-_YasminS.eaf
S,jundiaí,S_ALCP_2018FB-_YasminS.eaf
S,centro de são paulo,S_ALCP_2018FB-_YasminS.eaf
D1,uhum,S_ALCP_2018FB-_YasminS.eaf
S,aparecida do norte,S_ALCP_2018FB-_YasminS.eaf
D1,ah você já foi pra lá,S_ALCP_2018FB-_YasminS.eaf
S,já,S_ALCP_2018FB-_YasminS.eaf
S,tipo aqui eu tenho vontade de ir pra cacho cachoeira paulista né,S_ALCP_2018FB-_YasminS.eaf
S,tenho vontade de conhecer,S_ALCP_2018FB-_YasminS.eaf
D1,é tem bastante lugar bonito pra conhecer né,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
ROTEIRO,TRABALHO,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,então a senhora vai ali vai trabalhar andando né digamos assim não precisa pegar nenhum transporte nenhum tipo de né,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,ou carro é,S_ALCP_2018FB+_IsabelaS.eaf
D1,e ali o que que a senhora faz na churrascaria,S_ALCP_2018FB+_IsabelaS.eaf
S,eu trabalho na cozinha,S_ALCP_2018FB+_IsabelaS.eaf
D1,na cozinha a senhora é cozinheira então,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,não,S_ALCP_2018FB+_IsabelaS.eaf
S,eu não sou a cozinheira eu sou ajudante né,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah entendi,S_ALCP_2018FB+_IsabelaS.eaf
S,eu sou aí eu faço de tudo ali na cozinha,S_ALCP_2018FB+_IsabelaS.eaf
D1,é,S_ALCP_2018FB+_IsabelaS.eaf
S,assim no que precisar a gente tem que ajudar uma a outra tem as <a> cozinheira tem as <a> saladeira tudo pra,S_ALCP_2018FB+_IsabelaS.eaf
D1,tem cada um tem que fazer sua parte né,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,e a senhora gosta do seu serviço,S_ALCP_2018FB+_IsabelaS.eaf
S,gosto <p>,S_ALCP_2018FB+_IsabelaS.eaf
D1,gosta,S_ALCP_2018FB+_IsabelaS.eaf
D1,ai que bom,S_ALCP_2018FB+_IsabelaS.eaf
D1,e você se sente reconhecida,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,eh,S_ALCP_2018FB+_IsabelaS.eaf
S,tsc,S_ALCP_2018FB+_IsabelaS.eaf
S,a gente tem que ser né,S_ALCP_2018FB+_IsabelaS.eaf
S,mais <a> ou menos <0> eu gosto <a> eu gosto <a> do trabalho,S_ALCP_2018FB+_IsabelaS.eaf
D1,você gosta né,S_ALCP_2018FB+_IsabelaS.eaf
S,eu gosto <p>,S_ALCP_2018FB+_IsabelaS.eaf
D1,e a senhora ali dentro quer alcançar outro cargo,S_ALCP_2018FB+_IsabelaS.eaf
S,como assim,S_ALCP_2018FB+_IsabelaS.eaf
D1,por exemplo a senhora gostaria de ser promovida pra sei lá,S_ALCP_2018FB+_IsabelaS.eaf
D1,eh ou cozinheira ou saladeira ou pro caixa ou pra garçonete alguma coisa assim,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,não,S_ALCP_2018FB+_IsabelaS.eaf
S,eu,S_ALCP_2018FB+_IsabelaS.eaf
D1,está bom aonde a senhora está,S_ALCP_2018FB+_IsabelaS.eaf
S,está <e> bom já está <e> bom aonde onde eu estou <a> mesmo <h>,S_ALCP_2018FB+_IsabelaS.eaf
D1,entã a senhora não tem nenhum tipo de,S_ALCP_2018FB+_IsabelaS.eaf
D1,alme almeja na nada assim na ali dentro né,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,entendi,S_ALCP_2018FB+_IsabelaS.eaf
D1,mas qual quer seria a profissão do so dos sonhos da senhora,S_ALCP_2018FB+_IsabelaS.eaf
S,assi assi eu quando eu comecei eu achei difícil né ali porque,S_ALCP_2018FB+_IsabelaS.eaf
S,a gente tem que fazer as <a> coisa sempre é agora mesmo <0>,S_ALCP_2018FB+_IsabelaS.eaf
D1,aham,S_ALCP_2018FB+_IsabelaS.eaf
S,eu fi eu eu estou <e> mais <a> melhor um pouco assim que sempre eu me me ponharam mais <a> pra fazer só assim que assim da salada sabe,S_ALCP_2018FB+_IsabelaS.eaf
S,aí eu me eu acho mais <a>,S_ALCP_2018FB+_IsabelaS.eaf
S,está <e> mais <a> mais <a> melhor pra mim sabe,S_ALCP_2018FB+_IsabelaS.eaf
D1,aham,S_ALCP_2018FB+_IsabelaS.eaf
S,pouco,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah que bom né,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,mas então a profissão que você está hoje é a profissão que você gostaria de estar mesmo não tem o nenhuma outra profissão que a senhora gostaria de ser não,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,não não,S_ALCP_2018FB+_IsabelaS.eaf
D1,e o que que a senhora faria se a senhora ganhasse na mega sena,S_ALCP_2018FB+_IsabelaS.eaf
S,aí pronto,S_ALCP_2018FB+_IsabelaS.eaf
S,eu não,S_ALCP_2018FB+_IsabelaS.eaf
S,eu acho que essa mega sena o cabra não ganha não né,S_ALCP_2018FB+_IsabelaS.eaf
D1,mas a senhora faria muita coisa a senhora ia voltar lá pra alagoas ou a senhora ia ficar por aqui mesmo,S_ALCP_2018FB+_IsabelaS.eaf
S,aí é com aí ô y,S_ALCP_2018FB+_IsabelaS.eaf
S,aí se eu se eu ganhasse aí nós <a> ia como é que diz <a>,S_ALCP_2018FB+_IsabelaS.eaf
S,aí ia eu com ia comprar uma casa né e nós <a> ia morar tudo,S_ALCP_2018FB+_IsabelaS.eaf
D1,ganhasse na mega sena,S_ALCP_2018FB+_IsabelaS.eaf
S,na na mega sena ela falando,S_ALCP_2018FB+_IsabelaS.eaf
D1,ia comprar uma casa aqui ou ia comprar uma casa lá,S_ALCP_2018FB+_IsabelaS.eaf
S,uma uma casa aqui em em vinhedo não era,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah e a senhora não tinha pretensão de voltar então,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,ficar por aqui mesmo <0> em vinhedo,S_ALCP_2018FB+_IsabelaS.eaf
D1,olha só,S_ALCP_2018FB+_IsabelaS.eaf
D1,mas aí a senhora ia ter dinheiro pra viajar quando a senhora quisesse né,S_ALCP_2018FB+_IsabelaS.eaf
S,era,S_ALCP_2018FB+_IsabelaS.eaf
D1,pra visitar a sua mãe,S_ALCP_2018FB+_IsabelaS.eaf
S,ia só olhar a olhar a minha mãe meus <a> irmão,S_ALCP_2018FB+_IsabelaS.eaf
D1,e depois voltava,S_ALCP_2018FB+_IsabelaS.eaf
S,voltava de novo,S_ALCP_2018FB+_IsabelaS.eaf
S,comprar um carro novo,S_ALCP_2018FB+_IsabelaS.eaf
D1,aí a senhora parava de trabalhar,S_ALCP_2018FB+_IsabelaS.eaf
S,era,S_ALCP_2018FB+_IsabelaS.eaf
D1,parava,S_ALCP_2018FB+_IsabelaS.eaf
D1,aí ia aposentar mais cedo né dona c,S_ALCP_2018FB+_IsabelaS.eaf
S,era,S_ALCP_2018FB+_IsabelaS.eaf
ROTEIRO,TRABALHO,S_ALCP_2018FB+_MoniqueR.eaf
D1,e vocês dois bom você está fazendo eh digamos uns bicos né eu posso chamar assim,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,que é aqui por perto mesmo,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,e você trabalha lá na m,S_ALCP_2018FB+_MoniqueR.eaf
S,é na m,S_ALCP_2018FB+_MoniqueR.eaf
D1,e lá o que que você faz,S_ALCP_2018FB+_MoniqueR.eaf
S,eu faço fechadura de carro né,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
S,monto fechadura de carro,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,e você aqui faz de,S_ALCP_2018FB+_MoniqueR.eaf
D1,de um tudo na verdade,S_ALCP_2018FB+_MoniqueR.eaf
D1,faz o portão a churrasqueira,S_ALCP_2018FB+_MoniqueR.eaf
D1,bom você,S_ALCP_2018FB+_MoniqueR.eaf
D1,quando você vai trabalhar aqui você vai,S_ALCP_2018FB+_MoniqueR.eaf
D1,a pé vai como,S_ALCP_2018FB+_MoniqueR.eaf
D1,e vai como dá,S_ALCP_2018FB+_MoniqueR.eaf
S,eles <a> trabalha em vinhedo xxx,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,em vinhedo também às vezes,S_ALCP_2018FB+_MoniqueR.eaf
D1,aí tem que ir lá,S_ALCP_2018FB+_MoniqueR.eaf
D1,e você vai como às vez pra lá,S_ALCP_2018FB+_MoniqueR.eaf
S,eu vou de fretado,S_ALCP_2018FB+_MoniqueR.eaf
D1,ah eles passam pra cá,S_ALCP_2018FB+_MoniqueR.eaf
S,passa,S_ALCP_2018FB+_MoniqueR.eaf
D1,olha que legal,S_ALCP_2018FB+_MoniqueR.eaf
D1,xxx,S_ALCP_2018FB+_MoniqueR.eaf
S,passa,S_ALCP_2018FB+_MoniqueR.eaf
D1,rapaz você está perdendo esse fretado hein você está dormindo no ponto,S_ALCP_2018FB+_MoniqueR.eaf
S,é mesmo <a>,S_ALCP_2018FB+_MoniqueR.eaf
D1,eh bom,S_ALCP_2018FB+_MoniqueR.eaf
D1,e faz tempo que você,S_ALCP_2018FB+_MoniqueR.eaf
D1,você no caso trabalha nesse serviço,S_ALCP_2018FB+_MoniqueR.eaf
S,cinco anos <a>,S_ALCP_2018FB+_MoniqueR.eaf
D1,cinco anos,S_ALCP_2018FB+_MoniqueR.eaf
D1,faz um pouquinho né,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,e você,S_ALCP_2018FB+_MoniqueR.eaf
D1,faz quanto tempo,S_ALCP_2018FB+_MoniqueR.eaf
S,lp,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,e aí você largou e está desde então o senhor está fazendo isso que o senhor está fazendo,S_ALCP_2018FB+_MoniqueR.eaf
D1,por conta mesmo né autônomo posso,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,vou botar autônomo aqui,S_ALCP_2018FB+_MoniqueR.eaf
D1,e vocês eh gostam do que vocês fazem assim,S_ALCP_2018FB+_MoniqueR.eaf
S,sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,gostam,S_ALCP_2018FB+_MoniqueR.eaf
S,eu gosto <a>,S_ALCP_2018FB+_MoniqueR.eaf
D1,vocês se sentem,S_ALCP_2018FB+_MoniqueR.eaf
D1,reconhecidos de uma certa forma,S_ALCP_2018FB+_MoniqueR.eaf
D1,ou não,S_ALCP_2018FB+_MoniqueR.eaf
S,eu sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,os dois se sentem olha que bom,S_ALCP_2018FB+_MoniqueR.eaf
D1,difícil ouvir isso hein,S_ALCP_2018FB+_MoniqueR.eaf
D1,e você é bom você é autônomo mas você que trabalha na empresa tem algum outro cargo que você gostaria de alcançar lá dentro,S_ALCP_2018FB+_MoniqueR.eaf
S,sim,S_ALCP_2018FB+_MoniqueR.eaf
S,é sim,S_ALCP_2018FB+_MoniqueR.eaf
S,mas <a>,S_ALCP_2018FB+_MoniqueR.eaf
D1,você gosta de onde você está mas se surgisse uma promoção né quem sabe,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
S,vai depender da gente né,S_ALCP_2018FB+_MoniqueR.eaf
S,reconhecer reconhece mas <0> depende é da gente nosso desempenho né,S_ALCP_2018FB+_MoniqueR.eaf
D1,aham,S_ALCP_2018FB+_MoniqueR.eaf
D1,mas,S_ALCP_2018FB+_MoniqueR.eaf
D1,se surgisse a oportunidade abrisse uma vaga pra um cargo xis lá,S_ALCP_2018FB+_MoniqueR.eaf
D1,você ia querer,S_ALCP_2018FB+_MoniqueR.eaf
D1,você almejaria esse cargo assim ou não,S_ALCP_2018FB+_MoniqueR.eaf
S,sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,se surgisse oportunidade né,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,e mas qual seria a profissão dos sonhos de vocês,S_ALCP_2018FB+_MoniqueR.eaf
D1,que vocês sempre fala ai quero ser isso quando vocês eram crianças às vezes nem tanto quando criança mas ah eu queria fazer isso,S_ALCP_2018FB+_MoniqueR.eaf
S,assim,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,mas não tem nada que você fala aí por exemplo ah eu queria ser,S_ALCP_2018FB+_MoniqueR.eaf
D1,fazer isso,S_ALCP_2018FB+_MoniqueR.eaf
D1,ficar,S_ALCP_2018FB+_MoniqueR.eaf
D1,assim sabe,S_ALCP_2018FB+_MoniqueR.eaf
S,não,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,então você quase que você faz exercendo a sua profissão dos sonhos digamos assim,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,e você também não não tem nada que você gostaria de,S_ALCP_2018FB+_MoniqueR.eaf
S,não profi profissão eu não,S_ALCP_2018FB+_MoniqueR.eaf
D1,não,S_ALCP_2018FB+_MoniqueR.eaf
S,é porque minha família já trabalha com comércio né eu queria trabalhar com comércio,S_ALCP_2018FB+_MoniqueR.eaf
D1,alguma coisa nessa área então,S_ALCP_2018FB+_MoniqueR.eaf
S,é nessa área,S_ALCP_2018FB+_MoniqueR.eaf
D1,entendi,S_ALCP_2018FB+_MoniqueR.eaf
D1,e que que aconteceria que que vocês fariam se vocês ganhassem na mega sena,S_ALCP_2018FB+_MoniqueR.eaf
D1,qual que é a primeira coisa que vocês fariam assim,S_ALCP_2018FB+_MoniqueR.eaf
S,eu acho que eu voltava pra alagoas <a>,S_ALCP_2018FB+_MoniqueR.eaf
D1,ah é,S_ALCP_2018FB+_MoniqueR.eaf
D1,eh se eu tivesse,S_ALCP_2018FB+_MoniqueR.eaf
S,ficar perto de pai perto de mãe né,S_ALCP_2018FB+_MoniqueR.eaf
D1,ah é quando a gente tem né a gente quer sempre ficar perto mesmo né,S_ALCP_2018FB+_MoniqueR.eaf
S,aham,S_ALCP_2018FB+_MoniqueR.eaf
S,perto deles <a>,S_ALCP_2018FB+_MoniqueR.eaf
S,xxx,S_ALCP_2018FB+_MoniqueR.eaf
S,é nada,S_ALCP_2018FB+_MoniqueR.eaf
S,é bom ter eles <a> também xxx quando tem filho pequeno,S_ALCP_2018FB+_MoniqueR.eaf
D1,é a família é pra ajudar né,S_ALCP_2018FB+_MoniqueR.eaf
S,é bem difícil né,S_ALCP_2018FB+_MoniqueR.eaf
S,e lá ajuda viu,S_ALCP_2018FB+_MoniqueR.eaf
S,eu eu gosto <p> de morar aqui,S_ALCP_2018FB+_MoniqueR.eaf
S,mas <a> assim é bem,S_ALCP_2018FB+_MoniqueR.eaf
S,difícil,S_ALCP_2018FB+_MoniqueR.eaf
D1,é porque você está longe da família né,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,sente,S_ALCP_2018FB+_MoniqueR.eaf
S,ontem mesmo <a> minha filha estava <e> doente,S_ALCP_2018FB+_MoniqueR.eaf
S,deixar ela doente,S_ALCP_2018FB+_MoniqueR.eaf
S,com a moça que cuida dela foi bem difícil,S_ALCP_2018FB+_MoniqueR.eaf
S,e se eu estivesse <e> lá com certeza que ia ter pai ia ter mãe ia ter,S_ALCP_2018FB+_MoniqueR.eaf
S,meus <a> irmão,S_ALCP_2018FB+_MoniqueR.eaf
S,ia ter sobrinho,S_ALCP_2018FB+_MoniqueR.eaf
S,pra ajudar,S_ALCP_2018FB+_MoniqueR.eaf
D1,e vocês pensam em também se vocês ganhassem na mega sena ajudar a família,S_ALCP_2018FB+_MoniqueR.eaf
S,ia com certeza,S_ALCP_2018FB+_MoniqueR.eaf
D1,xxx,S_ALCP_2018FB+_MoniqueR.eaf
S,não só a família e quem precisa né,S_ALCP_2018FB+_MoniqueR.eaf
S,com certeza,S_ALCP_2018FB+_MoniqueR.eaf
S,sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,pra muita dá muito pra fazer muita coisa né,S_ALCP_2018FB+_MoniqueR.eaf
S,dá,S_ALCP_2018FB+_MoniqueR.eaf
S,eu não preciso assim muito pra mim não assim,S_ALCP_2018FB+_MoniqueR.eaf
S,lógico que eu queria uma casa melhor né,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
S,um conforto melhor,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
S,mas <0> assim,S_ALCP_2018FB+_MoniqueR.eaf
S,tudo pra mim não,S_ALCP_2018FB+_MoniqueR.eaf
D1,não é de vocês,S_ALCP_2018FB+_MoniqueR.eaf
S,dinheiro não é tudo né,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,entendi,S_ALCP_2018FB+_MoniqueR.eaf
ROTEIRO,TRABALHO,S_ALCP_2018MA-_FabianoJ.eaf
D1,e você falou que você trabalha eh é aqui por perto,S_ALCP_2018MA-_FabianoJ.eaf
S,trabalho aqui na empresa,S_ALCP_2018MA-_FabianoJ.eaf
S,ecoflora por perti é aqui pertinho,S_ALCP_2018MA-_FabianoJ.eaf
D1,aham,S_ALCP_2018MA-_FabianoJ.eaf
S,é eu levo cinco minutos daqui pra lá,S_ALCP_2018MA-_FabianoJ.eaf
D1,e como que você faz pra chegar ao teu trabalho,S_ALCP_2018MA-_FabianoJ.eaf
S,ah eu vou de bike,S_ALCP_2018MA-_FabianoJ.eaf
D1,de bike,S_ALCP_2018MA-_FabianoJ.eaf
S,é,S_ALCP_2018MA-_FabianoJ.eaf
S,bicicleta pego rapidinho e chego lá,S_ALCP_2018MA-_FabianoJ.eaf
D1,isso é bom né saudável,S_ALCP_2018MA-_FabianoJ.eaf
S,é pertinho,S_ALCP_2018MA-_FabianoJ.eaf
S,ah é bacana também né se for ver,S_ALCP_2018MA-_FabianoJ.eaf
D1,e o que que você faz lá,S_ALCP_2018MA-_FabianoJ.eaf
D1,que que você trabalha de serviço,S_ALCP_2018MA-_FabianoJ.eaf
S,eu trabalho eu entrei nessa nessa empresa trabalhando como espaçamento <a> de orquídeas <a> de flores <a> sabe xxx,S_ALCP_2018MA-_FabianoJ.eaf
S,aí depois <0> de um tempo eu mudei eu trabalho com manutenção,S_ALCP_2018MA-_FabianoJ.eaf
S,as <a> estufa <a> eu troco o cabeamento eu troco o plástico <h>  assim quebrou uma coisa eu estou <e> ajudando,S_ALCP_2018MA-_FabianoJ.eaf
D1,uhum,S_ALCP_2018MA-_FabianoJ.eaf
S,aí está <e> sempre consertando as <a> estufa <a>,S_ALCP_2018MA-_FabianoJ.eaf
D1,entendi,S_ALCP_2018MA-_FabianoJ.eaf
D1,e lá você acha que que você,S_ALCP_2018MA-_FabianoJ.eaf
D1,você se sente reconhecido lá,S_ALCP_2018MA-_FabianoJ.eaf
S,não,S_ALCP_2018MA-_FabianoJ.eaf
S,lá é bom,S_ALCP_2018MA-_FabianoJ.eaf
S,eles <a> reco assim não reconhece assim lá,S_ALCP_2018MA-_FabianoJ.eaf
S,porque como é muita pessoa não tem como eu chegar assim está <e> sempre reconhecendo você,S_ALCP_2018MA-_FabianoJ.eaf
S,mas <a> na medida do possível ele reconhece você sim,S_ALCP_2018MA-_FabianoJ.eaf
S,se você fizer por onde for alguém bacana na empresa tudo mais sempre chega a hora que reconhecem você agradam você como podem,S_ALCP_2018MA-_FabianoJ.eaf
S,isso é bom eles <a> reconhecem não assim eita,S_ALCP_2018MA-_FabianoJ.eaf
D1,uhum,S_ALCP_2018MA-_FabianoJ.eaf
S,ele me reconhece bacana todo dia está <e> ali no pé não,S_ALCP_2018MA-_FabianoJ.eaf
S,mas <h> na medida do possível ele fazem também eu reconheço porque também não é só um funcionário dois <p> três <a>,S_ALCP_2018MA-_FabianoJ.eaf
D1,sim,S_ALCP_2018MA-_FabianoJ.eaf
S,é muita gente ô,S_ALCP_2018MA-_FabianoJ.eaf
S,tem que ver o lado deles <a> também,S_ALCP_2018MA-_FabianoJ.eaf
D1,aham é bastante gente né,S_ALCP_2018MA-_FabianoJ.eaf
S,uh,S_ALCP_2018MA-_FabianoJ.eaf
S,aí,S_ALCP_2018MA-_FabianoJ.eaf
S,cam aí é bom lá,S_ALCP_2018MA-_FabianoJ.eaf
S,assim isso que eu gosto <a> também se for ver,S_ALCP_2018MA-_FabianoJ.eaf
D1,e,S_ALCP_2018MA-_FabianoJ.eaf
D1,lá você se eh alme você almeja outro cargo assim você queria fazer outra coisa ou você gosta do que você faz,S_ALCP_2018MA-_FabianoJ.eaf
S,não,S_ALCP_2018MA-_FabianoJ.eaf
S,na verdade agora não,S_ALCP_2018MA-_FabianoJ.eaf
S,esse,S_ALCP_2018MA-_FabianoJ.eaf
S,está <e> no bom que eu queria mesmo <0> quando eu entrei eu queria esse na verdade né,S_ALCP_2018MA-_FabianoJ.eaf
D1,aham,S_ALCP_2018MA-_FabianoJ.eaf
S,aí eu entrei com outro depois <0> eu pedi pra trocar e mandaram pra esse eu estou <e> achando bom,S_ALCP_2018MA-_FabianoJ.eaf
S,esse é um emprego bom que eu gosto <a> de fazer,S_ALCP_2018MA-_FabianoJ.eaf
D1,você gosta,S_ALCP_2018MA-_FabianoJ.eaf
S,o outro eu não penso até agora no momento não,S_ALCP_2018MA-_FabianoJ.eaf
S,esse é o que eu gosto <a> mesmo <0>,S_ALCP_2018MA-_FabianoJ.eaf
D1,uhum,S_ALCP_2018MA-_FabianoJ.eaf
S,a não ser que eu saia pra outro serviço não que seja em estufa <a> mais <a> assim pra outro cargo aí posso querer outro mas <a> no momento não,S_ALCP_2018MA-_FabianoJ.eaf
D1,mas por enquanto você pensa em ficar por lá mesmo,S_ALCP_2018MA-_FabianoJ.eaf
S,por enquanto vo um tempão bom aí,S_ALCP_2018MA-_FabianoJ.eaf
D1,então está bom,S_ALCP_2018MA-_FabianoJ.eaf
D1,e,S_ALCP_2018MA-_FabianoJ.eaf
D1,qual seria a profissão do seus sonhos,S_ALCP_2018MA-_FabianoJ.eaf
S,a profissão do meu sonho,S_ALCP_2018MA-_FabianoJ.eaf
D1,é,S_ALCP_2018MA-_FabianoJ.eaf
S,técnico em eletrônica sempre foi,S_ALCP_2018MA-_FabianoJ.eaf
D1,é,S_ALCP_2018MA-_FabianoJ.eaf
S,é,S_ALCP_2018MA-_FabianoJ.eaf
D1,por quê,S_ALCP_2018MA-_FabianoJ.eaf
S,ah sabe eu não sei assim desde <0> pequeno eu sempre gostei <a> assim sempre me familiarizei com coisa eletrônica,S_ALCP_2018MA-_FabianoJ.eaf
S,sempre gostei <a> de ver assim olhar mexer entrar mais <a> a fundo com eletrônica,S_ALCP_2018MA-_FabianoJ.eaf
D1,uhum,S_ALCP_2018MA-_FabianoJ.eaf
S,é um negócio que você gosta <p> de fazer é o que não incomoda você mexe a hora que for,S_ALCP_2018MA-_FabianoJ.eaf
S,se for possível você estar <e> mexendo agora você mexe não,S_ALCP_2018MA-_FabianoJ.eaf
S,é o que agrada a gente,S_ALCP_2018MA-_FabianoJ.eaf
D1,aham,S_ALCP_2018MA-_FabianoJ.eaf
S,além que satisfaz <a> <0> a gente um pouco aí então eu acho que seria isso,S_ALCP_2018MA-_FabianoJ.eaf
D1,entendi legal eu não manjo nada disso,S_ALCP_2018MA-_FabianoJ.eaf
S,então,S_ALCP_2018MA-_FabianoJ.eaf
S,e que assim eu não manjo também mas <0> entendo um pouco né já fiz <a> curso e tudo mais <a>,S_ALCP_2018MA-_FabianoJ.eaf
S,você entende um pouco mais <a> sempre conhecer mais <a> eu gosto <p> disso,S_ALCP_2018MA-_FabianoJ.eaf
D1,uhum,S_ALCP_2018MA-_FabianoJ.eaf
D1,e se você ganhasse na mega sena o que que você faria,S_ALCP_2018MA-_FabianoJ.eaf
