V1,V4,V5
D1,e quais são os amigos mais antigos que vocês têm eles são daqui ou eles são de lá,S_ALCP_2018FB+_MoniqueR.eaf
S,de lá né,S_ALCP_2018FB+_MoniqueR.eaf
S,a,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,tem mais pra vinhedo também,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
S,tem mais <a> pra vinhedo,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,bastante tempo também,S_ALCP_2018FB+_MoniqueR.eaf
S,o c né,S_ALCP_2018FB+_MoniqueR.eaf
D1,e vocês mantém contato com essas pessoas que vocês tem bastante amizade,S_ALCP_2018FB+_MoniqueR.eaf
S,sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,xxx,S_ALCP_2018FB+_MoniqueR.eaf
D1,e vocês costumam viajar,S_ALCP_2018FB+_MoniqueR.eaf
S,só pra alagoas <a> né,S_ALCP_2018FB+_MoniqueR.eaf
D1,mas tem,S_ALCP_2018FB+_MoniqueR.eaf
S,todo ano a gente vai pra alagoas <a>,S_ALCP_2018FB+_MoniqueR.eaf
D1,sempre pra alagoas,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,mas vocês já conheceram algum outro estado tipo já foram pro rio ou pra minas ou pra,S_ALCP_2018FB+_MoniqueR.eaf
S,não,S_ALCP_2018FB+_MoniqueR.eaf
D1,sei lá algum outro lugar do nordeste ou pro sul,S_ALCP_2018FB+_MoniqueR.eaf
S,não,S_ALCP_2018FB+_MoniqueR.eaf
D1,só pra sempre alagoas são paulo alagoas são paulo,S_ALCP_2018FB+_MoniqueR.eaf
D1,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,é um assim,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,vocês não fazem muito de rio essas coisa não,S_ALCP_2018FB+_MoniqueR.eaf
S,uhum,S_ALCP_2018FB+_MoniqueR.eaf
D1,entendi,S_ALCP_2018FB+_MoniqueR.eaf
D1,e mas tem alguns al alguns lugares que vocês gostariam de conhecer,S_ALCP_2018FB+_MoniqueR.eaf
D1,se vocês pudessem viajar assim também um lugar que vocês ah quero ir pode ser pra dentro do brasil,S_ALCP_2018FB+_MoniqueR.eaf
D1,ou pra fora,S_ALCP_2018FB+_MoniqueR.eaf
S,o pessoal fala porto de galinha diz <a> que é muito bom né,S_ALCP_2018FB+_MoniqueR.eaf
S,porto,S_ALCP_2018FB+_MoniqueR.eaf
S,e você xxx,S_ALCP_2018FB+_MoniqueR.eaf
D1,vocês são mais caseiros assim,S_ALCP_2018FB+_MoniqueR.eaf
S,sim,S_ALCP_2018FB+_MoniqueR.eaf
D1,não você não,S_ALCP_2018FB+_MoniqueR.eaf
S,eu sou,S_ALCP_2018FB+_MoniqueR.eaf
D1,você é,S_ALCP_2018FB+_MoniqueR.eaf
S,eu gosto <p> do sossego,S_ALCP_2018FB+_MoniqueR.eaf
S,ficar em casa,S_ALCP_2018FB+_MoniqueR.eaf
D1,é uma paz interior,S_ALCP_2018FB+_MoniqueR.eaf
S,ah é isso mesmo <a> eu amo ficar em casa,S_ALCP_2018FB+_MoniqueR.eaf
D1,ahn,S_ALCP_2018FB+_MoniqueR.eaf
S,ele é pescar <a>,S_ALCP_2018FB+_MoniqueR.eaf
D1,ir pescar,S_ALCP_2018FB+_MoniqueR.eaf
D1,ai que pescar que nada,S_ALCP_2018FB+_MoniqueR.eaf
D1,brincadeira,S_ALCP_2018FB+_MoniqueR.eaf
D1,eu acho que eu vou ser expulsa daqui agora,S_ALCP_2018FB+_MoniqueR.eaf
S,mas <a> essa ó,S_ALCP_2018FB+_MoniqueR.eaf
D1,daqui a pouco eu vou ser expulsa daqui,S_ALCP_2018FB+_MoniqueR.eaf
S,imagina,S_ALCP_2018FB+_MoniqueR.eaf
S,sem essa ó,S_ALCP_2018FB+_MoniqueR.eaf
D1,ele traz peixe pra casa pelo menos,S_ALCP_2018FB+_MoniqueR.eaf
D1,se trouxer peixe então está tudo certo né,S_ALCP_2018FB+_MoniqueR.eaf
D1,então não tem que nem que explicar muita coisa,S_ALCP_2018FB+_MoniqueR.eaf
S,ele não traz <a> nada ô,S_ALCP_2018FB+_MoniqueR.eaf
D1,traz aqueles peixinho assim pra pra mostrar pras criança,S_ALCP_2018FB+_MoniqueR.eaf
S,então,S_ALCP_2018FB+_MoniqueR.eaf
S,é,S_ALCP_2018FB+_MoniqueR.eaf
D1,ai xxx,S_ALCP_2018FB+_MoniqueR.eaf
D1,ai gente,S_ALCP_2018FB+_MoniqueR.eaf
ROTEIRO,LAZER,S_ALCP_2018FB-_VeronicaS.eaf
D1,e,S_ALCP_2018FB-_VeronicaS.eaf
D1,e nas horas de lazer,S_ALCP_2018FB-_VeronicaS.eaf
D1,o que que você e a sua família costumam fazer,S_ALCP_2018FB-_VeronicaS.eaf
D1,no momento,S_ALCP_2018FB-_VeronicaS.eaf
S,às <a> vezes <a> eu e minha filha nós <0> vai sempre,S_ALCP_2018FB-_VeronicaS.eaf
S,tomar sorvete,S_ALCP_2018FB-_VeronicaS.eaf
D1,é,S_ALCP_2018FB-_VeronicaS.eaf
S,é e às <a> vezes <a> aqui a comunidade aqui a gente aqui,S_ALCP_2018FB-_VeronicaS.eaf
S,faz <a> churrasquinho <a>,S_ALCP_2018FB-_VeronicaS.eaf
S,final de semana,S_ALCP_2018FB-_VeronicaS.eaf
D1,gostoso,S_ALCP_2018FB-_VeronicaS.eaf
S,é,S_ALCP_2018FB-_VeronicaS.eaf
S,ajunta a turma aqui,S_ALCP_2018FB-_VeronicaS.eaf
S,um dá uma coisa outra dá outra quando a fa está <e> um churrascão <a>,S_ALCP_2018FB-_VeronicaS.eaf
D1,uhum,S_ALCP_2018FB-_VeronicaS.eaf
S,vamos <0> fazer um churrasquinho <a> quando é fe está <e> um churrascão <a>,S_ALCP_2018FB-_VeronicaS.eaf
D1,vai o dia inteiro,S_ALCP_2018FB-_VeronicaS.eaf
S,uhum,S_ALCP_2018FB-_VeronicaS.eaf
D1,e e você acha que holambra tem boas opções de lazer,S_ALCP_2018FB-_VeronicaS.eaf
S,tem,S_ALCP_2018FB-_VeronicaS.eaf
D1,tem,S_ALCP_2018FB-_VeronicaS.eaf
S,tem,S_ALCP_2018FB-_VeronicaS.eaf
S,só basta <p> a pessoa ter carro pra sair né,S_ALCP_2018FB-_VeronicaS.eaf
D1,uhum,S_ALCP_2018FB-_VeronicaS.eaf
S,mas <a> que tem tem né,S_ALCP_2018FB-_VeronicaS.eaf
D1,tem bastante coisa pra ver,S_ALCP_2018FB-_VeronicaS.eaf
S,tem,S_ALCP_2018FB-_VeronicaS.eaf
D1,e e quais são os seus amigos mais antigos eles são daqui,S_ALCP_2018FB-_VeronicaS.eaf
D1,ou são de lá,S_ALCP_2018FB-_VeronicaS.eaf
S,são de lá,S_ALCP_2018FB-_VeronicaS.eaf
D1,e vocês mantêm contato,S_ALCP_2018FB-_VeronicaS.eaf
S,sim,S_ALCP_2018FB-_VeronicaS.eaf
D1,eh,S_ALCP_2018FB-_VeronicaS.eaf
D1,ah,S_ALCP_2018FB-_VeronicaS.eaf
D1,quanto você costuma tipo viajar,S_ALCP_2018FB-_VeronicaS.eaf
D1,desde que você veio pra cá ou,S_ALCP_2018FB-_VeronicaS.eaf
D1,parou,S_ALCP_2018FB-_VeronicaS.eaf
S,parou,S_ALCP_2018FB-_VeronicaS.eaf
D1,só veio pra cá,S_ALCP_2018FB-_VeronicaS.eaf
S,só vim pra aqui e pronto,S_ALCP_2018FB-_VeronicaS.eaf
D1,aham,S_ALCP_2018FB-_VeronicaS.eaf
D1,mas se você,S_ALCP_2018FB-_VeronicaS.eaf
D1,assim você,S_ALCP_2018FB-_VeronicaS.eaf
D1,gostaria de,S_ALCP_2018FB-_VeronicaS.eaf
D1,de conhecer algum lugar,S_ALCP_2018FB-_VeronicaS.eaf
S,meu sonho de conhecer sabe aonde é,S_ALCP_2018FB-_VeronicaS.eaf
D1,uhn,S_ALCP_2018FB-_VeronicaS.eaf
S,se eu disser,S_ALCP_2018FB-_VeronicaS.eaf
S,bobagem bem ali,S_ALCP_2018FB-_VeronicaS.eaf
S,o rio de janeiro aquele cristo <p> redentor,S_ALCP_2018FB-_VeronicaS.eaf
D1,eu pensei em chutar rio de janeiro,S_ALCP_2018FB-_VeronicaS.eaf
S,nossa,S_ALCP_2018FB-_VeronicaS.eaf
D1,por que você vê na tevê tão bonito bate uma vontade,S_ALCP_2018FB-_VeronicaS.eaf
S,tão bonito né,S_ALCP_2018FB-_VeronicaS.eaf
S,ah não ainda quero chegar ali bem alto ali naquele cristo <a> redentor,S_ALCP_2018FB-_VeronicaS.eaf
D1,deve ser bem bonito né lá,S_ALCP_2018FB-_VeronicaS.eaf
S,é,S_ALCP_2018FB-_VeronicaS.eaf
D1,aquela praia assim sem fim,S_ALCP_2018FB-_VeronicaS.eaf
S,é,S_ALCP_2018FB-_VeronicaS.eaf
D1,xxx,S_ALCP_2018FB-_VeronicaS.eaf
D1,e é tão pertinho e ao mesmo tempo tão longe,S_ALCP_2018FB-_VeronicaS.eaf
S,tão longe,S_ALCP_2018FB-_VeronicaS.eaf
S,pois <a> é,S_ALCP_2018FB-_VeronicaS.eaf
D1,eh,S_ALCP_2018FB-_VeronicaS.eaf
ROTEIRO,LAZER,S_ALCP_2018FB-_YasminS.eaf
D1,mas na nas horas de lazer que que vocês fazem então já que vocês não viajam muito né na verdade,S_ALCP_2018FB-_YasminS.eaf
S,não,S_ALCP_2018FB-_YasminS.eaf
D1,que que vocês gostam de fazer nas horas de lazer,S_ALCP_2018FB-_YasminS.eaf
S,devido as condições,S_ALCP_2018FB-_YasminS.eaf
D1,vocês saem ou vocês são mais caseiro,S_ALCP_2018FB-_YasminS.eaf
S,não,S_ALCP_2018FB-_YasminS.eaf
S,eu gosto,S_ALCP_2018FB-_YasminS.eaf
S,ir pra shopping,S_ALCP_2018FB-_YasminS.eaf
D1,uhum,S_ALCP_2018FB-_YasminS.eaf
S,pra show também eu gosto de ir mas a,S_ALCP_2018FB-_YasminS.eaf
S,é difícil assim,S_ALCP_2018FB-_YasminS.eaf
S,não estou indo muito,S_ALCP_2018FB-_YasminS.eaf
S,lá eu ia mais,S_ALCP_2018FB-_YasminS.eaf
D1,uhum,S_ALCP_2018FB-_YasminS.eaf
S,mas eu gosto de ir pra shopping,S_ALCP_2018FB-_YasminS.eaf
S,shopping pra igreja,S_ALCP_2018FB-_YasminS.eaf
D1,aqui em vinhedo tem bastante coisa a festa da uva a festa do morango,S_ALCP_2018FB-_YasminS.eaf
S,é vai ter agora né,S_ALCP_2018FB-_YasminS.eaf
D1,ai meu deus,S_ALCP_2018FB-_YasminS.eaf
S,eu disse pra todo ano tinha,S_ALCP_2018FB-_YasminS.eaf
D1,é agora em março,S_ALCP_2018FB-_YasminS.eaf
D1,é em fevereiro,S_ALCP_2018FB-_YasminS.eaf
S,é agora em fevereiro,S_ALCP_2018FB-_YasminS.eaf
D1,é da uva ou do morango,S_ALCP_2018FB-_YasminS.eaf
S,xxx,S_ALCP_2018FB-_YasminS.eaf
S,da uva,S_ALCP_2018FB-_YasminS.eaf
D1,uhn,S_ALCP_2018FB-_YasminS.eaf
D1,é bom saber,S_ALCP_2018FB-_YasminS.eaf
S,não me engano é a partir do dia doze ou dia dez,S_ALCP_2018FB-_YasminS.eaf
D1,esse aqui lota né,S_ALCP_2018FB-_YasminS.eaf
S,só que era atrações era assim fa cantores famosos né,S_ALCP_2018FB-_YasminS.eaf
D1,aham,S_ALCP_2018FB-_YasminS.eaf
S,e esse ano parece que só vai ter dois ou três,S_ALCP_2018FB-_YasminS.eaf
D1,é,S_ALCP_2018FB-_YasminS.eaf
S,e os outros,S_ALCP_2018FB-_YasminS.eaf
S,o ano passado não teve,S_ALCP_2018FB-_YasminS.eaf
S,mas o toda vez que eu não vinha sempre tinha teve jorge jorge e mateus de graça,S_ALCP_2018FB-_YasminS.eaf
D1,ah é tudo de graça né assim sa as coisa lá você compra mas,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
S,agora é,S_ALCP_2018FB-_YasminS.eaf
S,tem parquinho né pras crianças,S_ALCP_2018FB-_YasminS.eaf
D1,é tem bastante coisa eles fazem um festão aí né,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
S,divulga muito a cultura também da uva né,S_ALCP_2018FB-_YasminS.eaf
D1,mas você acha que aqui em vinhedo e até campinas mesmo tem bastante opção de lazer,S_ALCP_2018FB-_YasminS.eaf
S,tem assim,S_ALCP_2018FB-_YasminS.eaf
D1,seria mais o quê,S_ALCP_2018FB-_YasminS.eaf
S,as praças aqui em vinhedo mesmo,S_ALCP_2018FB-_YasminS.eaf
S,comparada ao nordeste né,S_ALCP_2018FB-_YasminS.eaf
S,são bem organizada arborizada tem parquinho pras crianças,S_ALCP_2018FB-_YasminS.eaf
S,e lá não,S_ALCP_2018FB-_YasminS.eaf
S,as crianças não tinha tanto esse acesso a família não tinha né,S_ALCP_2018FB-_YasminS.eaf
S,em campinas tem a,S_ALCP_2018FB-_YasminS.eaf
S,eu gostei muito do taquaral,S_ALCP_2018FB-_YasminS.eaf
D1,ah o taquaral é bom,S_ALCP_2018FB-_YasminS.eaf
S,aquele,S_ALCP_2018FB-_YasminS.eaf
S,parque municipal né que tinha os animais,S_ALCP_2018FB-_YasminS.eaf
D1,ah sei,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
D1,pode falar,S_ALCP_2018FB-_YasminS.eaf
D1,ah é pra mim ai obrigada não preci eu comi duas hoje,S_ALCP_2018FB-_YasminS.eaf
D1,fica tranquila,S_ALCP_2018FB-_YasminS.eaf
D1,olha que grandona,S_ALCP_2018FB-_YasminS.eaf
D1,ó obrigada,S_ALCP_2018FB-_YasminS.eaf
D1,eu vou levar depois que,S_ALCP_2018FB-_YasminS.eaf
S,é natural sem aquele,S_ALCP_2018FB-_YasminS.eaf
D1,obrigada dona c,S_ALCP_2018FB-_YasminS.eaf
S,aquele conservante né,S_ALCP_2018FB-_YasminS.eaf
D1,ah é é gostoso,S_ALCP_2018FB-_YasminS.eaf
D1,até me perdi,S_ALCP_2018FB-_YasminS.eaf
D1,mas então tem opções de lazer aqui né,S_ALCP_2018FB-_YasminS.eaf
S,tem,S_ALCP_2018FB-_YasminS.eaf
D1,tem bastante,S_ALCP_2018FB-_YasminS.eaf
S,eu acho que tem mais do que lá ainda,S_ALCP_2018FB-_YasminS.eaf
D1,do que aonde você fala em alagoas,S_ALCP_2018FB-_YasminS.eaf
S,sim,S_ALCP_2018FB-_YasminS.eaf
S,porque lá assim tudo tradição é mais ligado a religão,S_ALCP_2018FB-_YasminS.eaf
S,e aqui é,S_ALCP_2018FB-_YasminS.eaf
D1,é,S_ALCP_2018FB-_YasminS.eaf
S,tem diversidades né,S_ALCP_2018FB-_YasminS.eaf
D1,xxx quem não é tanto na religião já faz alguma outra coisa assim né,S_ALCP_2018FB-_YasminS.eaf
S,aham,S_ALCP_2018FB-_YasminS.eaf
S,tipo assim o shopping lá se,S_ALCP_2018FB-_YasminS.eaf
S,pra se ter acesso ao sho,S_ALCP_2018FB-_YasminS.eaf
S,não,S_ALCP_2018FB-_YasminS.eaf
S,lá tem,S_ALCP_2018FB-_YasminS.eaf
S,foi construído o shopping eu acho que faz uns dois anos,S_ALCP_2018FB-_YasminS.eaf
D1,aqui o que não falta é shopping,S_ALCP_2018FB-_YasminS.eaf
S,aqui é o que mais tem,S_ALCP_2018FB-_YasminS.eaf
D1,aqui em qualquer esquina que você olha é shopping é,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
S,aí lá a atração agora é também é o shopping,S_ALCP_2018FB-_YasminS.eaf
D1,é vai ao shopping,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
D1,quanto tempo faz que foi construído,S_ALCP_2018FB-_YasminS.eaf
S,dois anos,S_ALCP_2018FB-_YasminS.eaf
D1,dois ano é recente é um bebê,S_ALCP_2018FB-_YasminS.eaf
S,é bem assim,S_ALCP_2018FB-_YasminS.eaf
D1,você já foi lá visitar tem que ir lá visitar o shopping,S_ALCP_2018FB-_YasminS.eaf
S,já eu fui,S_ALCP_2018FB-_YasminS.eaf
S,antes de eu vim eu eu fu,S_ALCP_2018FB-_YasminS.eaf
S,fui umas duas três vezes,S_ALCP_2018FB-_YasminS.eaf
D1,aham ficou bom o shopping lá,S_ALCP_2018FB-_YasminS.eaf
S,tipo assim é como aquele,S_ALCP_2018FB-_YasminS.eaf
S,o tamanho né o campinas shopping é daquela tamanho,S_ALCP_2018FB-_YasminS.eaf
D1,ah sei,S_ALCP_2018FB-_YasminS.eaf
D1,de campinas,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
D1,ai é grandinho até eu gosto do campinas shopping,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
S,legal,S_ALCP_2018FB-_YasminS.eaf
D1,e você seus amigos mais antigos são daqui,S_ALCP_2018FB-_YasminS.eaf
D1,ou são de lá,S_ALCP_2018FB-_YasminS.eaf
S,mais antigos,S_ALCP_2018FB-_YasminS.eaf
D1,é que você tem mais,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
D1,afinidade assim,S_ALCP_2018FB-_YasminS.eaf
S,do nordeste de alagoas,S_ALCP_2018FB-_YasminS.eaf
D1,são tudo de lá,S_ALCP_2018FB-_YasminS.eaf
S,uhum,S_ALCP_2018FB-_YasminS.eaf
D1,e você mantém contato ainda com eles,S_ALCP_2018FB-_YasminS.eaf
S,sempre,S_ALCP_2018FB-_YasminS.eaf
D1,bastante por por whatsapp por,S_ALCP_2018FB-_YasminS.eaf
S,whatsapp,S_ALCP_2018FB-_YasminS.eaf
S,ligação,S_ALCP_2018FB-_YasminS.eaf
D1,ligação mesmo,S_ALCP_2018FB-_YasminS.eaf
S,é,S_ALCP_2018FB-_YasminS.eaf
D1,entendi,S_ALCP_2018FB-_YasminS.eaf
S,sempre,S_ALCP_2018FB-_YasminS.eaf
ROTEIRO,LAZER,S_ALCP_2018MA+_JoaquimS.eaf
S,ó,S_ALCP_2018MA+_JoaquimS.eaf
S,como as coisa está hoje a gente não tem muita hora de lazer não mas assim a gente procura dar uma saidinha assim,S_ALCP_2018MA+_JoaquimS.eaf
S,quando a gente está um pouquinho melhor de condições a gente,S_ALCP_2018MA+_JoaquimS.eaf
S,dá uma viajadinha distrai um pouco,S_ALCP_2018MA+_JoaquimS.eaf
D1,vocês gostam de viajar,S_ALCP_2018MA+_JoaquimS.eaf
S,eh não muito,S_ALCP_2018MA+_JoaquimS.eaf
S,mas assim eh,S_ALCP_2018MA+_JoaquimS.eaf
S,andar pra cidade e pra região da minha esposa é muito bom de passear então acaba,S_ALCP_2018MA+_JoaquimS.eaf
S,dando vontade de viajar mais pra lá,S_ALCP_2018MA+_JoaquimS.eaf
D1,entendi,S_ALCP_2018MA+_JoaquimS.eaf
S,lá é eh,S_ALCP_2018MA+_JoaquimS.eaf
S,lá é interior e,S_ALCP_2018MA+_JoaquimS.eaf
D1,qual é a cidade lá,S_ALCP_2018MA+_JoaquimS.eaf
S,quando você vai pra lá é como se você tivesse fazendo uma terapia,S_ALCP_2018MA+_JoaquimS.eaf
S,eh a cidade lá chama-se novo horizonte,S_ALCP_2018MA+_JoaquimS.eaf
D1,ah,S_ALCP_2018MA+_JoaquimS.eaf
S,o,S_ALCP_2018MA+_JoaquimS.eaf
S,ela é meia o o time de lá está ficando bastante famoso esses dia aí atrás agora jogou com santos parece que foi esse final de semana agora,S_ALCP_2018MA+_JoaquimS.eaf
S,eh no domingo agora,S_ALCP_2018MA+_JoaquimS.eaf
S,aí tem,S_ALCP_2018MA+_JoaquimS.eaf
S,onde meu sogro mora é borborema,S_ALCP_2018MA+_JoaquimS.eaf
S,e é gostosa aquela região lá,S_ALCP_2018MA+_JoaquimS.eaf
S,é na,S_ALCP_2018MA+_JoaquimS.eaf
S,fica ali pra perto da ponta do rio tietê esse rio tietê que passa aqui em são paulo,S_ALCP_2018MA+_JoaquimS.eaf
D1,ah sim sim,S_ALCP_2018MA+_JoaquimS.eaf
S,que se você atravessar ele,S_ALCP_2018MA+_JoaquimS.eaf
S,do outro lado você não presta mais pra nada,S_ALCP_2018MA+_JoaquimS.eaf
S,pra lá você beber água de lá tomar banho,S_ALCP_2018MA+_JoaquimS.eaf
D1,é a parte limpa do rio né,S_ALCP_2018MA+_JoaquimS.eaf
S,pode,S_ALCP_2018MA+_JoaquimS.eaf
S,pode pescar é porque daqui pra lá a natureza vai tratando né,S_ALCP_2018MA+_JoaquimS.eaf
D1,uhum,S_ALCP_2018MA+_JoaquimS.eaf
S,aí lá os pessoal toma banho só que tem um limite,S_ALCP_2018MA+_JoaquimS.eaf
S,o bombeiro dá em média uns,S_ALCP_2018MA+_JoaquimS.eaf
S,acho que uns dez metro só pra você entrar dentro porque se você entrar,S_ALCP_2018MA+_JoaquimS.eaf
S,mais pra frente um pouquinho ele leva você,S_ALCP_2018MA+_JoaquimS.eaf
D1,nossa,S_ALCP_2018MA+_JoaquimS.eaf
S,lá é muito fundo dizem que tem trezentos metro de fundura lá,S_ALCP_2018MA+_JoaquimS.eaf
S,trezentos metro de fundura é,S_ALCP_2018MA+_JoaquimS.eaf
S,eh já é uma,S_ALCP_2018MA+_JoaquimS.eaf
D1,é bastante,S_ALCP_2018MA+_JoaquimS.eaf
S,é uma profundidade significativa né,S_ALCP_2018MA+_JoaquimS.eaf
D1,e você acha que indaiatuba tem boas opções de lazer,S_ALCP_2018MA+_JoaquimS.eaf
S,tem,S_ALCP_2018MA+_JoaquimS.eaf
S,aqui tem,S_ALCP_2018MA+_JoaquimS.eaf
S,a gente vai direto,S_ALCP_2018MA+_JoaquimS.eaf
S,então olha tem esse parque ecológico que é maravilhoso e grandão você distrai bem aqui,S_ALCP_2018MA+_JoaquimS.eaf
D1,sim sim é bem legal aqui,S_ALCP_2018MA+_JoaquimS.eaf
S,é é legal tem,S_ALCP_2018MA+_JoaquimS.eaf
S,final de semana tem uma pá de opção tem casa de show,S_ALCP_2018MA+_JoaquimS.eaf
S,tem os pesqueiro,S_ALCP_2018MA+_JoaquimS.eaf
D1,tem bastante pesqueiro aqui,S_ALCP_2018MA+_JoaquimS.eaf
S,tem bastante pesqueiro,S_ALCP_2018MA+_JoaquimS.eaf
S,tem,S_ALCP_2018MA+_JoaquimS.eaf
S,tem o veneza tem o espelho dágua,S_ALCP_2018MA+_JoaquimS.eaf
S,tem,S_ALCP_2018MA+_JoaquimS.eaf
S,tem mais uns quatro ou cinco que eu não estou,S_ALCP_2018MA+_JoaquimS.eaf
S,não me falha na memória agora o nome,S_ALCP_2018MA+_JoaquimS.eaf
S,mas tem bastante pesqueiro,S_ALCP_2018MA+_JoaquimS.eaf
S,uma hora que você quiser,S_ALCP_2018MA+_JoaquimS.eaf
S,dar uma relaxada,S_ALCP_2018MA+_JoaquimS.eaf
S,você pode vim pra esse parque aqui que vai sai daqui ó,S_ALCP_2018MA+_JoaquimS.eaf
S,sai dali de perto do corpo do bombeiro aqui,S_ALCP_2018MA+_JoaquimS.eaf
S,até,S_ALCP_2018MA+_JoaquimS.eaf
S,a rua oitenta lá,S_ALCP_2018MA+_JoaquimS.eaf
S,que dá pra você,S_ALCP_2018MA+_JoaquimS.eaf
S,distrair a cabeça um pouco dá pra você pegar a paisagem aí,S_ALCP_2018MA+_JoaquimS.eaf
S,então você tem aí,S_ALCP_2018MA+_JoaquimS.eaf
S,de seis a sete quilômetro de extensão desse parque,S_ALCP_2018MA+_JoaquimS.eaf
S,é todo bonitão assim ó,S_ALCP_2018MA+_JoaquimS.eaf
D1,então tem boas opções,S_ALCP_2018MA+_JoaquimS.eaf
S,tem tem bastante opção,S_ALCP_2018MA+_JoaquimS.eaf
D1,tem bastante opção,S_ALCP_2018MA+_JoaquimS.eaf
D1,e quais são seus amigos mais antigos eles estão aqui eles estão em alagoas onde eles,S_ALCP_2018MA+_JoaquimS.eaf
D1,de onde eles são,S_ALCP_2018MA+_JoaquimS.eaf
S,eh amigos daqui ou amigos de lá,S_ALCP_2018MA+_JoaquimS.eaf
D1,tanto faz os mais antigos assim,S_ALCP_2018MA+_JoaquimS.eaf
S,ah os meus amigo daqui mais antigo hoje seria o meu compadre f que,S_ALCP_2018MA+_JoaquimS.eaf
S,que veio que eu conheço ele desde dois mil e um quando eu entrei na empresa em são paulo,S_ALCP_2018MA+_JoaquimS.eaf
S,aí tem o jr,S_ALCP_2018MA+_JoaquimS.eaf
S,a esposa dele g,S_ALCP_2018MA+_JoaquimS.eaf
S,aí tem,S_ALCP_2018MA+_JoaquimS.eaf
S,a s,S_ALCP_2018MA+_JoaquimS.eaf
S,e os filhos,S_ALCP_2018MA+_JoaquimS.eaf
S,o marido dela,S_ALCP_2018MA+_JoaquimS.eaf
S,veio comigo também lá de são paulo era meu chefe mas infelizmente,S_ALCP_2018MA+_JoaquimS.eaf
S,ele veio a óbito em,S_ALCP_2018MA+_JoaquimS.eaf
S,em vinte e quatro de outubro agora dois mil e dezessete,S_ALCP_2018MA+_JoaquimS.eaf
S,e,S_ALCP_2018MA+_JoaquimS.eaf
S,e de lá só,S_ALCP_2018MA+_JoaquimS.eaf
S,aí tem outros aqui,S_ALCP_2018MA+_JoaquimS.eaf
S,que eh tem o s que mora ali no jardim hubert,S_ALCP_2018MA+_JoaquimS.eaf
S,tem,S_ALCP_2018MA+_JoaquimS.eaf
S,não tem muito também,S_ALCP_2018MA+_JoaquimS.eaf
S,entendeu,S_ALCP_2018MA+_JoaquimS.eaf
S,não tenho muitos amigos assim,S_ALCP_2018MA+_JoaquimS.eaf
D1,entendi,S_ALCP_2018MA+_JoaquimS.eaf
S,mas assim eh eh seria esses os mais antigos,S_ALCP_2018MA+_JoaquimS.eaf
D1,entendi,S_ALCP_2018MA+_JoaquimS.eaf
D1,e você estava falando de viagem pra que lugares vocês costumam viajar assim,S_ALCP_2018MA+_JoaquimS.eaf
D1,além de,S_ALCP_2018MA+_JoaquimS.eaf
D1,ir pra ca pra cidade da sua esposa tem algum lugar que vocês costumam ir sempre quando dá,S_ALCP_2018MA+_JoaquimS.eaf
S,ó eh eu já fui eu já fui e gosto de ir,S_ALCP_2018MA+_JoaquimS.eaf
S,mas faz um tempo que eu não vou pra lá mais eh em ribeirão preto a casa do meus sobrinhos,S_ALCP_2018MA+_JoaquimS.eaf
D1,ah sim,S_ALCP_2018MA+_JoaquimS.eaf
S,é eu tenho uma pá de de sobrinho que mora em ribeirão preto aí tem o meu irmão que,S_ALCP_2018MA+_JoaquimS.eaf
S,que mora em são paulo,S_ALCP_2018MA+_JoaquimS.eaf
S,xxx,S_ALCP_2018MA+_JoaquimS.eaf
D1,ah sim,S_ALCP_2018MA+_JoaquimS.eaf
S,aí,S_ALCP_2018MA+_JoaquimS.eaf
S,eu viajo sempre mais ali em são paulo,S_ALCP_2018MA+_JoaquimS.eaf
D1,ah entendi,S_ALCP_2018MA+_JoaquimS.eaf
