V1,V4,V5
D1,e se você precisar mas se você precisar de ajuda dos seus vizinhos eles te ajudam,S_ALCP_2018FA-_MarleneN.eaf
S,ajudam,S_ALCP_2018FA-_MarleneN.eaf
D1,e a mesma coisa com eles se eles precisarem de ajuda,S_ALCP_2018FA-_MarleneN.eaf
S,uhum se eles precisar de mim eu ajudo,S_ALCP_2018FA-_MarleneN.eaf
D1,tsc eh,S_ALCP_2018FA-_MarleneN.eaf
D1,bom assim né,S_ALCP_2018FA-_MarleneN.eaf
S,é,S_ALCP_2018FA-_MarleneN.eaf
D1,e você já aconteceu alguma coisa aqui que fez você pensar em se mudar,S_ALCP_2018FA-_MarleneN.eaf
S,não,S_ALCP_2018FA-_MarleneN.eaf
D1,não traquilo graças a deus,S_ALCP_2018FA-_MarleneN.eaf
S,não traquilo graças a deus,S_ALCP_2018FA-_MarleneN.eaf
D1,e hoje em dia tem algum outro bairro que você gostaria de morar,S_ALCP_2018FA-_MarleneN.eaf
S,uhn,S_ALCP_2018FA-_MarleneN.eaf
S,acho que não,S_ALCP_2018FA-_MarleneN.eaf
D1,não está bom onde você está,S_ALCP_2018FA-_MarleneN.eaf
S,aqui está,S_ALCP_2018FA-_MarleneN.eaf
D1,entendi,S_ALCP_2018FA-_MarleneN.eaf
ROTEIRO,BAIRRO,S_ALCP_2018FB+_IsabelaS.eaf
D1,c fala pra mim há quanto tempo você mora aqui nesse bairro,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,está com,S_ALCP_2018FB+_IsabelaS.eaf
S,eu vim em dois mil e três né,S_ALCP_2018FB+_IsabelaS.eaf
D1,você já veio pra cá,S_ALCP_2018FB+_IsabelaS.eaf
S,é já vim pra cá,S_ALCP_2018FB+_IsabelaS.eaf
S,aí,S_ALCP_2018FB+_IsabelaS.eaf
S,aí eu vou falar de de quando eu comecei né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,aí quando eu vim pra cá,S_ALCP_2018FB+_IsabelaS.eaf
S,eu trabalhei,S_ALCP_2018FB+_IsabelaS.eaf
S,dois ano ali no motel,S_ALCP_2018FB+_IsabelaS.eaf
S,posso dizer assim,S_ALCP_2018FB+_IsabelaS.eaf
D1,pode pode falar,S_ALCP_2018FB+_IsabelaS.eaf
S,então no motel f ali,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum aqui em vinhedo mesmo,S_ALCP_2018FB+_IsabelaS.eaf
S,aqui em vinhedo aqui eh  no  ali bem ali o motel f é ali,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,aí dois anos ali,S_ALCP_2018FB+_IsabelaS.eaf
S,depois eu che eu vim,S_ALCP_2018FB+_IsabelaS.eaf
S,trabalhar aqui no espeto do trevo,S_ALCP_2018FB+_IsabelaS.eaf
D1,você trabalhou dois anos então ali,S_ALCP_2018FB+_IsabelaS.eaf
D1,perto do mote no motel,S_ALCP_2018FB+_IsabelaS.eaf
S,no motel,S_ALCP_2018FB+_IsabelaS.eaf
D1,e agora depois de lá você já veio pra cá,S_ALCP_2018FB+_IsabelaS.eaf
S,pra cá,S_ALCP_2018FB+_IsabelaS.eaf
S,aí não saí não saí,S_ALCP_2018FB+_IsabelaS.eaf
D1,eh,S_ALCP_2018FB+_IsabelaS.eaf
D1,mas eh você morou então ali também perto do motel,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,ou,S_ALCP_2018FB+_IsabelaS.eaf
D1,onde você morava,S_ALCP_2018FB+_IsabelaS.eaf
S,eu morei aqui na chácara do p,S_ALCP_2018FB+_IsabelaS.eaf
D1,é aqui perto,S_ALCP_2018FB+_IsabelaS.eaf
S,aqui,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah tá então você ficou dois anos nessa chácara né nesse bairro né,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,aí a senhora veio pra cá,S_ALCP_2018FB+_IsabelaS.eaf
S,vim pra cá,S_ALCP_2018FB+_IsabelaS.eaf
D1,e aí aqui você está então,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,eu morei,S_ALCP_2018FB+_IsabelaS.eaf
S,sete ano,S_ALCP_2018FB+_IsabelaS.eaf
S,ali,S_ALCP_2018FB+_IsabelaS.eaf
D1,lá,S_ALCP_2018FB+_IsabelaS.eaf
S,lá,S_ALCP_2018FB+_IsabelaS.eaf
D1,e só trabalhou dois anos no motel,S_ALCP_2018FB+_IsabelaS.eaf
S,no motel,S_ALCP_2018FB+_IsabelaS.eaf
D1,foi isso,S_ALCP_2018FB+_IsabelaS.eaf
S,foi,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah tá e aí você veio,S_ALCP_2018FB+_IsabelaS.eaf
D1,morar pra,S_ALCP_2018FB+_IsabelaS.eaf
D1,continuou morando lá mas aí trabalha pra cá,S_ALCP_2018FB+_IsabelaS.eaf
S,pra cá,S_ALCP_2018FB+_IsabelaS.eaf
D1,e só depois a senhora se mudou,S_ALCP_2018FB+_IsabelaS.eaf
S,foi,S_ALCP_2018FB+_IsabelaS.eaf
S,eu comecei aqui trabalhar em dois mil,S_ALCP_2018FB+_IsabelaS.eaf
S,e cinco,S_ALCP_2018FB+_IsabelaS.eaf
D1,dois mil e cinco,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,foi,S_ALCP_2018FB+_IsabelaS.eaf
S,finalzinho do ano já,S_ALCP_2018FB+_IsabelaS.eaf
S,dois mil e cinco,S_ALCP_2018FB+_IsabelaS.eaf
D1,então a senhora,S_ALCP_2018FB+_IsabelaS.eaf
D1,chegou de alagoas em dois mil e três,S_ALCP_2018FB+_IsabelaS.eaf
D1,e está,S_ALCP_2018FB+_IsabelaS.eaf
D1,em vinhedo mesmo desde então,S_ALCP_2018FB+_IsabelaS.eaf
S,é em vinhedo eu não saí pra lá,S_ALCP_2018FB+_IsabelaS.eaf
D1,não saiu daqui,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,eh o,S_ALCP_2018FB+_IsabelaS.eaf
S,o endereço é o mesmo,S_ALCP_2018FB+_IsabelaS.eaf
S,só muda só,S_ALCP_2018FB+_IsabelaS.eaf
S,só o número né,S_ALCP_2018FB+_IsabelaS.eaf
D1,oi,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,só,S_ALCP_2018FB+_IsabelaS.eaf
D1,e a senhora che veio de lá com quantos anos mesmo,S_ALCP_2018FB+_IsabelaS.eaf
S,eu tinha quarenta e ci quarenta e cinco,S_ALCP_2018FB+_IsabelaS.eaf
D1,você tinha quarenta e cinco anos,S_ALCP_2018FB+_IsabelaS.eaf
S,acho que tinha,S_ALCP_2018FB+_IsabelaS.eaf
D1,entendi,S_ALCP_2018FB+_IsabelaS.eaf
D1,legal,S_ALCP_2018FB+_IsabelaS.eaf
D1,e você gosta de morar nesse nessa região de vinhedo,S_ALCP_2018FB+_IsabelaS.eaf
S,gosto amo nossa,S_ALCP_2018FB+_IsabelaS.eaf
D1,é é gostoso,S_ALCP_2018FB+_IsabelaS.eaf
S,gosto muito gostoso,S_ALCP_2018FB+_IsabelaS.eaf
D1,é,S_ALCP_2018FB+_IsabelaS.eaf
S,mas eu se eu pude se eu tivesse condições,S_ALCP_2018FB+_IsabelaS.eaf
S,eu não sa não saía nunca de morar aqui que é muito bom,S_ALCP_2018FB+_IsabelaS.eaf
S,é muito confo eh sabe assim,S_ALCP_2018FB+_IsabelaS.eaf
D1,assim,S_ALCP_2018FB+_IsabelaS.eaf
S,o ar muito gostoso,S_ALCP_2018FB+_IsabelaS.eaf
S,e não tem violência está entendendo,S_ALCP_2018FB+_IsabelaS.eaf
S,eh,S_ALCP_2018FB+_IsabelaS.eaf
S,eu também a gente,S_ALCP_2018FB+_IsabelaS.eaf
S,tem todo canto tem né se a gente se a gente procurar né também né,S_ALCP_2018FB+_IsabelaS.eaf
S,também eu sou de casa pro trabalho,S_ALCP_2018FB+_IsabelaS.eaf
S,graças a deus a minha família nós somos assim mesmo,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,aí é muito legal eu mesma gosto,S_ALCP_2018FB+_IsabelaS.eaf
D1,gosta bastante de morar aqui nesse,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,nessa região né,S_ALCP_2018FB+_IsabelaS.eaf
S,é nessa região,S_ALCP_2018FB+_IsabelaS.eaf
D1,e você escolheu vim pra cá por causa do quê de trabalho,S_ALCP_2018FB+_IsabelaS.eaf
S,foi assim,S_ALCP_2018FB+_IsabelaS.eaf
S,o que meu esposo,S_ALCP_2018FB+_IsabelaS.eaf
S,veio a veio antes né,S_ALCP_2018FB+_IsabelaS.eaf
D1,aham,S_ALCP_2018FB+_IsabelaS.eaf
S,ele passou um ano aqui sozinho,S_ALCP_2018FB+_IsabelaS.eaf
S,aí,S_ALCP_2018FB+_IsabelaS.eaf
S,lá,S_ALCP_2018FB+_IsabelaS.eaf
S,eu trabalhava,S_ALCP_2018FB+_IsabelaS.eaf
S,posso falar do trabalho de lá também,S_ALCP_2018FB+_IsabelaS.eaf
D1,pode pode falar,S_ALCP_2018FB+_IsabelaS.eaf
S,aí eu trabalhava pela prefeitura,S_ALCP_2018FB+_IsabelaS.eaf
S,lá,S_ALCP_2018FB+_IsabelaS.eaf
S,eh tem o nome da cidade lá é coité,S_ALCP_2018FB+_IsabelaS.eaf
D1,coité,S_ALCP_2018FB+_IsabelaS.eaf
S,coité,S_ALCP_2018FB+_IsabelaS.eaf
D1,a senhora era era dessa cidade,S_ALCP_2018FB+_IsabelaS.eaf
S,é dessa cidade chamada coité,S_ALCP_2018FB+_IsabelaS.eaf
D1,você nasceu nessa cidade também,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah legal,S_ALCP_2018FB+_IsabelaS.eaf
S,isso,S_ALCP_2018FB+_IsabelaS.eaf
D1,coité,S_ALCP_2018FB+_IsabelaS.eaf
S,coité,S_ALCP_2018FB+_IsabelaS.eaf
S,e,S_ALCP_2018FB+_IsabelaS.eaf
S,eu trabalhei,S_ALCP_2018FB+_IsabelaS.eaf
S,acho que mais ou menos assim tipo foi quase,S_ALCP_2018FB+_IsabelaS.eaf
S,uns nove ano,S_ALCP_2018FB+_IsabelaS.eaf
S,na prefeitura né,S_ALCP_2018FB+_IsabelaS.eaf
S,eu fiz o concurso passei,S_ALCP_2018FB+_IsabelaS.eaf
S,assim que eles fazia assim o concurso,S_ALCP_2018FB+_IsabelaS.eaf
S,era assim,S_ALCP_2018FB+_IsabelaS.eaf
S,quem tinha quem tinha bom estudo,S_ALCP_2018FB+_IsabelaS.eaf
S,você entende né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,e outro que era que era ge,S_ALCP_2018FB+_IsabelaS.eaf
S,o povo chama lá,S_ALCP_2018FB+_IsabelaS.eaf
S,o nome chama serviçal,S_ALCP_2018FB+_IsabelaS.eaf
S,chamava né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,lá quando eu comecei fi que eu fiz o concurso né,S_ALCP_2018FB+_IsabelaS.eaf
S,aí eu trabalhei na área de,S_ALCP_2018FB+_IsabelaS.eaf
S,assim de limpeza,S_ALCP_2018FB+_IsabelaS.eaf
S,na escola,S_ALCP_2018FB+_IsabelaS.eaf
S,aí,S_ALCP_2018FB+_IsabelaS.eaf
S,na limpeza aí fazia tem vez da gente quando faltava a gente,S_ALCP_2018FB+_IsabelaS.eaf
S,fazia a merenda também,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,aí assim foi uns sete ano que eu trabalhei lá,S_ALCP_2018FB+_IsabelaS.eaf
S,aí depois não adianta o meu marido,S_ALCP_2018FB+_IsabelaS.eaf
S,passou um ano que ele fez uma cirurgia,S_ALCP_2018FB+_IsabelaS.eaf
S,aí ele ficou um ano sem trabalhar,S_ALCP_2018FB+_IsabelaS.eaf
S,aí estava sem serviço lá e aí ele veio pra aqui pra vinhedo,S_ALCP_2018FB+_IsabelaS.eaf
D1,ele veio por causa de serviço,S_ALCP_2018FB+_IsabelaS.eaf
S,de serviço,S_ALCP_2018FB+_IsabelaS.eaf
S,aí quando ele estava com um ano,S_ALCP_2018FB+_IsabelaS.eaf
S,aí ele ele fi ele,S_ALCP_2018FB+_IsabelaS.eaf
S,queria que eu viesse aí eu,S_ALCP_2018FB+_IsabelaS.eaf
S,tirei,S_ALCP_2018FB+_IsabelaS.eaf
S,do meu serviço lá,S_ALCP_2018FB+_IsabelaS.eaf
S,dois ano de licença,S_ALCP_2018FB+_IsabelaS.eaf
S,aí fo aí foi quando eu comecei o primeiro serviço aqui foi no motel né,S_ALCP_2018FB+_IsabelaS.eaf
S,aí depois quando completou dois ano eu fui chamada,S_ALCP_2018FB+_IsabelaS.eaf
S,pra voltar né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,pro serviço,S_ALCP_2018FB+_IsabelaS.eaf
S,aí foi até o advogado ele conversou comigo e tudo aí eu disse ah não,S_ALCP_2018FB+_IsabelaS.eaf
S,não tenho condições de ir,S_ALCP_2018FB+_IsabelaS.eaf
S,e porque,S_ALCP_2018FB+_IsabelaS.eaf
S,eu lá sozinha eu nã eu não eu não gosto até hoje né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,aí eu nã eu não fui,S_ALCP_2018FB+_IsabelaS.eaf
S,aí disse ah então está bom quando você chegar aqui de lá em alagoas mesmo,S_ALCP_2018FB+_IsabelaS.eaf
S,aí nós conversa,S_ALCP_2018FB+_IsabelaS.eaf
S,pela família que você é uma pessoa muito legal ele falou né,S_ALCP_2018FB+_IsabelaS.eaf
S,ah então está bom,S_ALCP_2018FB+_IsabelaS.eaf
S,e fiquei aí depois que eu essa meni essa aí a menina é minha filha,S_ALCP_2018FB+_IsabelaS.eaf
D1,é sua filha,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,ela é de lá também,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,aí eu tro eu só tenho dois filho,S_ALCP_2018FB+_IsabelaS.eaf
S,aí ficou ela lá e eu trouxe o meu menino,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,aí ele tinha catorze ano né aí pra ele,S_ALCP_2018FB+_IsabelaS.eaf
S,ele já começou a trabalhar,S_ALCP_2018FB+_IsabelaS.eaf
S,e eu,S_ALCP_2018FB+_IsabelaS.eaf
S,trabalhando mais ele né,S_ALCP_2018FB+_IsabelaS.eaf
S,aí a gente veio por isso,S_ALCP_2018FB+_IsabelaS.eaf
D1,veio entendi,S_ALCP_2018FB+_IsabelaS.eaf
D1,xxx muito muitos motivos na verdade,S_ALCP_2018FB+_IsabelaS.eaf
S,caiu do cé,S_ALCP_2018FB+_IsabelaS.eaf
S,é muito motivo muito motivo,S_ALCP_2018FB+_IsabelaS.eaf
D1,e aqui você conhece seus vizinhos,S_ALCP_2018FB+_IsabelaS.eaf
S,conheço,S_ALCP_2018FB+_IsabelaS.eaf
D1,conhece,S_ALCP_2018FB+_IsabelaS.eaf
D1,de oi e tchau ou de ir na casa e tal,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,assim eu conheço só de assim de trabalho né,S_ALCP_2018FB+_IsabelaS.eaf
S,tem a menina aqui que trabalha comigo,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,essa que eu falei que ela é de,S_ALCP_2018FB+_IsabelaS.eaf
S,pará né,S_ALCP_2018FB+_IsabelaS.eaf
D1,aham,S_ALCP_2018FB+_IsabelaS.eaf
S,e eh,S_ALCP_2018FB+_IsabelaS.eaf
S,só de assim de de trabalho de de só de de casa pro trabalho a gente né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
D1,mas cada um mais na sua casa assim,S_ALCP_2018FB+_IsabelaS.eaf
S,mas é,S_ALCP_2018FB+_IsabelaS.eaf
S,mais na sua casa é mais na sua casa,S_ALCP_2018FB+_IsabelaS.eaf
D1,entendi,S_ALCP_2018FB+_IsabelaS.eaf
D1,e que que você acha que esse bairro tem de diferente dos outros bairros de vinhedo,S_ALCP_2018FB+_IsabelaS.eaf
S,aqui onde eu estou morando,S_ALCP_2018FB+_IsabelaS.eaf
D1,é você acha que tem uma coisa especial aqui desse bairro,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,eh especial porque é um lugar legal né que a gente não,S_ALCP_2018FB+_IsabelaS.eaf
S,ninguém enche o saco,S_ALCP_2018FB+_IsabelaS.eaf
D1,essa vista aqui,S_ALCP_2018FB+_IsabelaS.eaf
S,essa vista aqui ó,S_ALCP_2018FB+_IsabelaS.eaf
S,a gente faz olha você vê tem até uma,S_ALCP_2018FB+_IsabelaS.eaf
S,aí ó é tudo do do restaurante né,S_ALCP_2018FB+_IsabelaS.eaf
D1,aham,S_ALCP_2018FB+_IsabelaS.eaf
S,aí é muito legal eu mesma eu eu gosto daqui,S_ALCP_2018FB+_IsabelaS.eaf
D1,você gosta do bairro então,S_ALCP_2018FB+_IsabelaS.eaf
S,é eu gosto do bairro,S_ALCP_2018FB+_IsabelaS.eaf
D1,e,S_ALCP_2018FB+_IsabelaS.eaf
D1,eh,S_ALCP_2018FB+_IsabelaS.eaf
D1,você sabe se costuma haver festa de ba de bairro por aqui,S_ALCP_2018FB+_IsabelaS.eaf
D1,algum lugar que as pessoas se reúnam,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,nem uma festinha pras criança natal ano-novo nada,S_ALCP_2018FB+_IsabelaS.eaf
S,quer dizer,S_ALCP_2018FB+_IsabelaS.eaf
D1,festa junina,S_ALCP_2018FB+_IsabelaS.eaf
D1,aqui no bairro,S_ALCP_2018FB+_IsabelaS.eaf
D1,eu falo,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,não aqui não,S_ALCP_2018FB+_IsabelaS.eaf
S,só na escola mesmo mesmo só na escola mesmo,S_ALCP_2018FB+_IsabelaS.eaf
D1,é mais comum né,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,e as pessoas se ajudam por aqui,S_ALCP_2018FB+_IsabelaS.eaf
S,ajuda,S_ALCP_2018FB+_IsabelaS.eaf
D1,ajuda,S_ALCP_2018FB+_IsabelaS.eaf
D1,se a senhora a sua filha a sua filha mora com a senhora,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,ela mora lá no campo belo,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah tá,S_ALCP_2018FB+_IsabelaS.eaf
D1,e se se vocês precisarem você o caso seu marido precisar de ajuda aqui pra quem que vocês recorrem,S_ALCP_2018FB+_IsabelaS.eaf
S,já,S_ALCP_2018FB+_IsabelaS.eaf
S,ah é sempre a gente tem co assim,S_ALCP_2018FB+_IsabelaS.eaf
S,conhecido mesmo,S_ALCP_2018FB+_IsabelaS.eaf
S,assim já do trabalho mesmo né,S_ALCP_2018FB+_IsabelaS.eaf
S,chegou mesmo uma cunhada minha de lá,S_ALCP_2018FB+_IsabelaS.eaf
S,e tem condições de,S_ALCP_2018FB+_IsabelaS.eaf
S,que eu mesmo falei mesmo com as menina que eu já conheço aqui no trabalho me ajudou bastante,S_ALCP_2018FB+_IsabelaS.eaf
D1,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,e se eles precisarem também você a senhora ajuda,S_ALCP_2018FB+_IsabelaS.eaf
S,ajudo,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah que legal tem que ser assim mesmo né,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,é a gente ajuda um ao outro,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,ah menina é muito legal mesmo eu gosto daqui por isso,S_ALCP_2018FB+_IsabelaS.eaf
S,lá lá em alagoas eu morava da gente tudo assim a família né tenta ajudar um ao outro,S_ALCP_2018FB+_IsabelaS.eaf
S,só que a gente lá tem mais condi a,S_ALCP_2018FB+_IsabelaS.eaf
S,não tem condições né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,lá sempre o a,S_ALCP_2018FB+_IsabelaS.eaf
S,a convivência da gente lá é muito,S_ALCP_2018FB+_IsabelaS.eaf
S,o serviço tudo mais,S_ALCP_2018FB+_IsabelaS.eaf
S,dinheiro né você sabe né,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,aqui a gente tem mais fácil por isso,S_ALCP_2018FB+_IsabelaS.eaf
D1,entendi,S_ALCP_2018FB+_IsabelaS.eaf
S,eu mesma olha desde de quando eu cheguei aqui nunca fiquei desempregada graças a deus graças a deus,S_ALCP_2018FB+_IsabelaS.eaf
D1,ai graças a deus né,S_ALCP_2018FB+_IsabelaS.eaf
D1,dona c,S_ALCP_2018FB+_IsabelaS.eaf
S,graças a deus nunca fiquei e eu estou pensando que,S_ALCP_2018FB+_IsabelaS.eaf
D1,que bom né,S_ALCP_2018FB+_IsabelaS.eaf
S,que eu não vou ficar nunca só quando um dia quando eu vou,S_ALCP_2018FB+_IsabelaS.eaf
D1,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,deus vai abençoar a senhora vai continuar firme e forte,S_ALCP_2018FB+_IsabelaS.eaf
S,então,S_ALCP_2018FB+_IsabelaS.eaf
S,quando eu,S_ALCP_2018FB+_IsabelaS.eaf
S,começar né já estou quase pra se aposentar né,S_ALCP_2018FB+_IsabelaS.eaf
D1,ah falta pouco,S_ALCP_2018FB+_IsabelaS.eaf
D1,é,S_ALCP_2018FB+_IsabelaS.eaf
S,aí,S_ALCP_2018FB+_IsabelaS.eaf
S,é por porque pela minha idade já está chegando né,S_ALCP_2018FB+_IsabelaS.eaf
D1,pela sua idade é pela idade,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,você está com se,S_ALCP_2018FB+_IsabelaS.eaf
S, já tenho sessenta né,S_ALCP_2018FB+_IsabelaS.eaf
D1,com,S_ALCP_2018FB+_IsabelaS.eaf
D1,com sessenta eh,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,bom pela idade falta pouquinho mesmo,S_ALCP_2018FB+_IsabelaS.eaf
S,é né,S_ALCP_2018FB+_IsabelaS.eaf
D1,você vai conseguir sim fica tranquila,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,e já aconteceu alguma coisa aqui que fez a senhora pensar em se mudar,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,nunca aconteceu nada,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
S,não,S_ALCP_2018FB+_IsabelaS.eaf
D1,mas tem algum outro bairro hoje que a senhora gostaria de morar,S_ALCP_2018FB+_IsabelaS.eaf
S,não eu só tenho vontade daqui de sair daqui,S_ALCP_2018FB+_IsabelaS.eaf
S,pra ir morar mesmo porque,S_ALCP_2018FB+_IsabelaS.eaf
S,como a minha filha já está morando lá no campo belo meu filho,S_ALCP_2018FB+_IsabelaS.eaf
S,né toda gente já que,S_ALCP_2018FB+_IsabelaS.eaf
D1,ficar perto deles,S_ALCP_2018FB+_IsabelaS.eaf
S,já per perto deles eles já tem casa todos dois,S_ALCP_2018FB+_IsabelaS.eaf
S,aí nós estamos pensando assim de,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,de sair daqui e construir a minha também lá pra modo de ficar lá,S_ALCP_2018FB+_IsabelaS.eaf
D1,uhum,S_ALCP_2018FB+_IsabelaS.eaf
S,entendeu,S_ALCP_2018FB+_IsabelaS.eaf
D1,ficar pertinho né,S_ALCP_2018FB+_IsabelaS.eaf
S,é,S_ALCP_2018FB+_IsabelaS.eaf
D1,seria uma boa,S_ALCP_2018FB+_IsabelaS.eaf
ROTEIRO,BAIRRO,S_ALCP_2018FB+_MoniqueR.eaf
D1,bom,S_ALCP_2018FB+_MoniqueR.eaf
D1,então há quanto tempo vocês moram aqui nesse bairro,S_ALCP_2018FB+_MoniqueR.eaf
S,quatro anos,S_ALCP_2018FB+_MoniqueR.eaf
D1,quatro anos aqui,S_ALCP_2018FB+_MoniqueR.eaf
D1,e quando vocês chegaram vocês dois são de alagoas certo,S_ALCP_2018FB+_MoniqueR.eaf
S,certo,S_ALCP_2018FB+_MoniqueR.eaf
D1,quando vocês vieram de alagoas pra cá vocês vieram já pra esse bairro,S_ALCP_2018FB+_MoniqueR.eaf
S,nós viemos pra morar,S_ALCP_2018FB+_MoniqueR.eaf
D1,em vinhedo primeiro,S_ALCP_2018FB+_MoniqueR.eaf
D1,mas foi junto ou separado,S_ALCP_2018FB+_MoniqueR.eaf
S,junto,S_ALCP_2018FB+_MoniqueR.eaf
D1,ahn,S_ALCP_2018FB+_MoniqueR.eaf
D1,então você primeiro veio pra vinhedo e você veio junto pra vinhedo,S_ALCP_2018FB+_MoniqueR.eaf
D1,veio os dois pra vinhedo,S_ALCP_2018FB+_MoniqueR.eaf
D1,é isso,S_ALCP_2018FB+_MoniqueR.eaf
D1,e aí de vinhedo vocês moraram com,S_ALCP_2018FB+_MoniqueR.eaf
D1,ah então,S_ALCP_2018FB+_MoniqueR.eaf
D1,em vinhedo vocês moraram quanto tempo,S_ALCP_2018FB+_MoniqueR.eaf
S,oi nove anos,S_ALCP_2018FB+_MoniqueR.eaf
D1,nove anos lá,S_ALCP_2018FB+_MoniqueR.eaf
D1,então eh,S_ALCP_2018FB+_MoniqueR.eaf
D1,vocês saíram de alagoas com quantos anos cada um,S_ALCP_2018FB+_MoniqueR.eaf
S,eu com vinte,S_ALCP_2018FB+_MoniqueR.eaf
D1,vinte e sete e hoje você está com quantos anos,S_ALCP_2018FB+_MoniqueR.eaf
S,hoje eu estou com trinta e dois,S_ALCP_2018FB+_MoniqueR.eaf
D1,e você,S_ALCP_2018FB+_MoniqueR.eaf
D1,trinta e nove então já faz um tempinho que vocês estão pra cá né,S_ALCP_2018FB+_MoniqueR.eaf
